country,year,usage_of_improved_drinking_water_sources,usage_of_basic_drinking_water_services,usage_of_limited_drinking_water_services,usage_of_unimproved_drinking_water_sources,no_usage_of_drinking_water_facilities,usage_of_safely_managed_drinking_water_services,usage_of_improved_sanitation_facilities,usage_of_basic_sanitation_services,usage_of_limited_sanitation_services,usage_of_unimproved_sanitation_facilities,open_defecation_(no_use_of_any_sanitation_facilities),usage_of_safely_managed_sanitation_services,access_to_basic_handwashing_facilities,access_to_limited_handwashing_facilities,no_handwashing_facilities,number_using_improved_drinking_water_sources,number_using_basic_drinking_water_services,number_using_limited_drinking_water_services,number_using_unimproved_drinking_water_sources,number_with_not_using_drinking_water_facilities,number_using_safely_managed_drinking_water_services,number_using_improved_sanitation_facilities,number_using_basic_sanitation_services,number_using_limited_sanitation_services,number_using_unimproved_sanitation_facilities,number_practicing_open_defecation_(no_use_of_any_sanitation_facilities),number_using_sanitation_with_off-site_wastewater_treatment,number_with_access_to_basic_handwashing_facilities,number_with_access_to_limited_handwashing_facilities,number_with_no_handwashing_facilities,rural_usage,rural_usage.1,rural_usage.2,rural_usage.3,rural_usage.4,rural_usage.5,rural_usage.6,rural_usage.7,rural_usage.8,rural_usage.9,rural_usage.10,rural_usage.11,rural_usage.12,rural_usage.13,rural_usage.14,rural_usage_(number_of_people),rural_usage_(number_of_people).1,rural_usage_(number_of_people).2,rural_usage_(number_of_people).3,rural_usage_(number_of_people).4,rural_usage_(number_of_people).5,rural_usage_(number_of_people).6,rural_usage_(number_of_people).7,rural_usage_(number_of_people).8,rural_usage_(number_of_people).9,rural_usage_(number_of_people).10,rural_usage_(number_of_people).11,rural_usage_(number_of_people).12,rural_usage_(number_of_people).13,rural_usage_(number_of_people).14,urban_usage,urban_usage.1,urban_usage.2,urban_usage.3,urban_usage.4,urban_usage.5,urban_usage.6,urban_usage.7,urban_usage.8,urban_usage.9,urban_usage.10,urban_usage.11,urban_usage.12,urban_usage.13,urban_usage.14,urban_usage_(number_of_people),urban_usage_(number_of_people).1,urban_usage_(number_of_people).2,urban_usage_(number_of_people).3,urban_usage_(number_of_people).4,urban_usage_(number_of_people).5,urban_usage_(number_of_people).6,urban_usage_(number_of_people).7,urban_usage_(number_of_people).8,urban_usage_(number_of_people).9,urban_usage_(number_of_people).10,urban_usage_(number_of_people).11,urban_usage_(number_of_people).12,urban_usage_(number_of_people).13,urban_usage_(number_of_people).14,hyg_bas_number_without_rural,hyg_bas_number_without,hyg_bas_number_without_urban,hyg_bas_without_rural,hyg_bas_without,hyg_bas_without_urban,san_basal_rural,san_basal,san_basal_urban,san_basal_number_rural,san_basal_number,san_basal_number_urban,san_fst_sm_rural,san_fst_sm,san_fst_sm_urban,san_fst_sm_number_rural,san_fst_sm_number,san_fst_sm_number_urban,san_imp_number_without_rural,san_imp_number_without,san_imp_number_without_urban,san_imp_without_rural,san_imp_without,san_imp_without_urban,san_othimp_rural,san_othimp,san_othimp_urban,san_othimp_number_rural,san_othimp_number,san_othimp_number_urban,san_sdo_sm_rural,san_sdo_sm,san_sdo_sm_urban,san_sdo_sm_number_rural,san_sdo_sm_number,san_sdo_sm_number_urban,san_sep_rural,san_sep,san_sep_urban,san_sep_number_rural,san_sep_number,san_sep_number_urban,san_sew_rural,san_sew,san_sew_urban,san_sew_number_rural,san_sew_number,san_sew_number_urban,san_sew_sm_rural,san_sew_sm,san_sew_sm_urban,san_sew_sm_number_rural,san_sew_sm_number,san_sew_sm_number_urban,san_sm_number_without_rural,san_sm_number_without,san_sm_number_without_urban,san_sm_without_rural,san_sm_without,san_sm_without_urban,wat_basal_rural,wat_basal,wat_basal_urban,wat_basal_number_rural,wat_basal_number,wat_basal_number_urban,wat_basal_number_without_rural,wat_basal_number_without,wat_basal_number_without_urban,wat_basal_without_rural,wat_basal_without,wat_basal_without_urban,wat_imp_av_rural,wat_imp_av,wat_imp_av_urban,wat_imp_av_number_rural,wat_imp_av_number,wat_imp_av_number_urban,wat_imp_npip_rural,wat_imp_npip,wat_imp_npip_urban,wat_imp_npip_number_rural,wat_imp_npip_number,wat_imp_npip_number_urban,wat_imp_number_without_rural,wat_imp_number_without,wat_imp_number_without_urban,wat_imp_prem_rural,wat_imp_prem,wat_imp_prem_urban,wat_imp_prem_number_rural,wat_imp_prem_number,wat_imp_prem_number_urban,wat_imp_qual_rural,wat_imp_qual,wat_imp_qual_urban,wat_imp_qual_number_rural,wat_imp_qual_number,wat_imp_qual_number_urban,wat_imp_without_rural,wat_imp_without,wat_imp_without_urban,wat_pip_rural,wat_pip,wat_pip_urban,wat_pip_number_rural,wat_pip_number,wat_pip_number_urban,wat_sm_number_without_rural,wat_sm_number_without,wat_sm_number_without_urban,wat_sm_without_rural,wat_sm_without,wat_sm_without_urban
Lesotho,2012,81.0,50.0,11.0,15.0,3.0,20.0,48.0,2.0,13.0,23.0,28.776854,32.5578,5.2857256,43.259754,51.45452,1671250.5,1022673.7,229767.66,314921.1,68546.375,418809.2,986578.8,41621.0,275986.8,476856.0,591283.2,668971.0,108606.0,888866.0,1057245.0,76.91077,58.226242,12.895568,18.741375,4.347862,5.788953,39.620956,0.45302626,5.952473,23.781544,36.5975,33.215458,3.5503902,43.80591,52.643703,1174099.1,888866.2,196860.28,286100.8,66373.3,88372.6,604842.94,6915.0,90868.86,363042.7,558687.6,507058.0,54199.0,668729.0,803644.0,94.13166,25.33537,6.2307477,5.456883,0.41145596,62.565544,72.27865,6.571161,35.050613,21.549643,6.17171,30.656876,10.301618,41.68113,48.017254,497151.38,133807.4,32907.363,28820.24,2173.0828,330436.6,381735.88,34705.0,185117.95,113813.3,32595.56,161912.0,54407.0,220136.0,253600.0,1472373.9,1946111.2,473737.25,96.44961,94.71427,89.69838,33.668484,34.58343,37.228035,513974.03,710592.0,196617.9,0.0,0.0,0.0,0.0,0.0,0.0,921730.4,1068139.2,146408.86,60.379044,51.98471,27.721352,39.11928,45.83775,65.25712,597184.5,941836.44,344652.03,33.11579,32.21399,29.607384,505536.8,661906.6,156369.83,0.26710215,0.955772,2.9463344,4077.51,19638.42,15560.909,0.2345724,1.2217665,4.0751967,3580.9194,25103.857,21522.936,0.09966565,0.34380874,1.0494909,1521.4691,7064.3003,5542.831,1019515.06,1385747.1,366232.06,66.784546,67.4422,69.343124,64.0152,70.15478,87.90092,977238.9,1441482.9,464244.06,549334.4,613235.2,63900.668,35.984802,29.845222,12.099083,47.77613,51.5776,62.565544,729337.6,1059774.2,330436.6,17.366879,14.613286,6.6541753,265118.12,300261.8,35143.676,352474.06,383467.5,30993.324,5.788953,20.434559,62.76688,88372.6,419872.56,331499.97,46.379875,56.091484,84.16237,708022.75,1152521.8,444499.1,23.089233,18.66278,5.8683395,59.543884,66.72394,87.477486,908981.0,1370988.8,462007.72,1438200.5,1635908.9,197708.1,94.211044,79.617195,37.434456
Lesotho,2013,82.0,49.0,11.0,15.0,4.0,21.0,51.0,2.0,14.0,22.0,27.350412,34.521244,5.312528,43.25132,51.436153,1693682.0,1022446.6,230936.19,306032.75,74224.164,440299.22,1056467.6,43660.0,296857.53,450240.56,567230.9,715949.0,110178.0,897006.0,1066754.0,77.20791,57.984146,13.022002,18.105223,4.6868653,6.201765,42.463577,0.46994615,6.5022097,22.623386,34.913036,35.49142,3.5503902,43.80591,52.643703,1183304.1,888676.75,199577.84,277484.3,71831.84,95049.51,650805.4,7202.0,99654.18,346730.6,535084.25,543948.0,54414.0,671378.0,806828.0,94.28418,24.711851,5.7929583,5.2738786,0.44194263,63.77937,74.93961,6.735039,36.430172,19.121817,5.938569,31.774405,10.301618,41.68113,48.017254,510377.97,133769.89,31358.371,28548.496,2392.3186,345249.72,405662.22,36458.0,197203.36,103509.984,32146.59,172000.0,55764.0,225627.0,259926.0,1478206.2,1963760.2,485554.2,96.44961,94.68747,89.69838,35.961365,36.626442,38.509445,551151.2,759610.06,208458.88,0.0,0.0,0.0,0.0,0.0,0.0,881814.9,1017471.44,135656.58,57.536423,49.059853,25.060387,41.952644,48.737095,67.94571,642974.75,1010777.56,367802.88,35.39012,34.177658,30.744844,542396.1,708823.75,166427.62,0.27170274,0.98038226,2.9868462,4164.1714,20332.53,16168.359,0.23923025,1.2226717,4.007061,3666.4912,25357.467,21690.973,0.10129913,0.34358454,1.0295602,1552.531,7125.734,5573.203,988671.5,1357989.5,369317.94,64.508575,65.47876,68.22559,64.18591,70.52984,88.49122,983726.25,1462745.8,479019.6,548893.94,611193.1,62299.195,35.814087,29.470161,11.508781,48.640774,52.5921,63.77937,745478.3,1090728.0,345249.72,17.178757,14.387583,6.48501,263285.1,298389.7,35104.58,349316.22,380257.0,30940.809,6.201765,21.45144,64.62741,95049.51,444889.78,349840.3,46.559067,56.409496,84.29873,713573.7,1169898.5,456324.88,22.792091,18.335014,5.7158203,60.029156,67.277405,87.79917,920019.0,1395292.4,475273.4,1437570.8,1633639.8,196069.08,93.79823,78.769905,36.22063
Lesotho,2014,82.0,49.0,11.0,14.0,4.0,22.0,54.0,2.0,15.0,20.0,25.934391,36.461853,5.3396006,43.242798,51.4176,1717936.8,1022895.56,232218.03,297285.5,80019.73,462823.1,1128599.0,45799.0,318835.56,423254.7,543388.25,763964.0,111877.0,906041.0,1077323.0,77.50506,57.738453,13.149025,17.469069,5.025869,6.617583,45.306194,0.48674008,7.0683703,21.465229,33.228577,37.751083,3.5503902,43.80591,52.643703,1193547.6,889149.6,202489.84,269016.8,77396.414,101908.19,697697.7,7495.0,108850.14,330556.12,511707.1,581351.0,54674.0,674593.0,810692.0,94.4367,24.086184,5.353719,5.090874,0.47242934,64.996796,77.60058,6.8980885,37.81606,16.69399,5.705428,32.886433,10.301618,41.68113,48.017254,524389.1,133746.02,29728.19,28268.66,2623.3108,360914.9,430901.34,38303.0,209985.42,92698.57,31681.162,182612.0,57202.0,231447.0,266630.0,1485286.2,1983364.4,498078.12,96.44961,94.6604,89.69838,38.237823,38.64773,39.78452,588847.5,809763.5,220915.89,0.0,0.0,0.0,0.0,0.0,0.0,842263.25,966643.0,124379.74,54.693806,46.135147,22.399422,44.786003,51.63632,70.6343,689686.94,1081905.9,392218.9,37.648167,36.118618,31.876722,579767.06,756772.44,177005.4,0.27630335,1.0053879,3.027358,4254.964,21065.309,16810.346,0.24388811,1.223147,3.9389255,3755.7817,25627.889,21872.107,0.102919154,0.34323704,1.0097107,1584.9148,7191.6465,5606.7324,958609.0,1331277.9,372668.97,62.248917,63.538147,67.11357,64.35603,70.90917,89.08298,991057.8,1485718.8,494660.94,548903.2,609523.25,60620.16,35.643967,29.090828,10.917023,49.510654,53.61479,64.996796,762444.75,1123359.5,360914.9,16.990635,14.161602,6.3158445,261649.14,296719.8,35070.688,346413.3,377305.16,30891.959,6.617583,22.485933,66.49363,101908.19,471134.7,369226.53,46.73826,56.728672,84.4351,719750.94,1188603.0,468852.12,22.494942,18.007713,5.563301,60.514427,67.83068,88.12085,931898.5,1421216.9,489318.38,1438052.8,1632418.9,194366.16,93.382416,77.91076,35.003204
Lesotho,2015,82.0,48.0,11.0,14.0,4.0,23.0,57.0,2.0,16.0,19.0,24.528708,38.37957,5.3670106,43.234173,51.39882,1743950.8,1023926.94,233591.47,288629.94,85940.29,486432.38,1203101.9,48042.0,341980.16,395773.3,519645.8,813079.0,113701.0,915925.0,1088894.0,77.80221,57.489166,13.276638,16.832916,5.3648725,7.0364065,48.148815,0.5034081,7.6509557,20.307072,31.544115,39.99445,3.5503902,43.80591,52.643703,1204743.2,890202.2,205584.67,260652.55,83073.41,108956.6,745569.6,7795.0,118472.7,314448.78,488450.97,619301.0,54976.0,678321.0,815171.0,94.58921,23.458364,4.9130316,4.90787,0.502916,66.21782,80.26155,7.060309,39.208282,14.266165,5.4722877,33.992958,10.301618,41.68113,48.017254,539207.3,133724.8,28006.818,27977.393,2866.8806,377475.78,457532.28,40247.0,223507.45,81324.51,31194.865,193777.0,58724.0,237603.0,273723.0,1493492.6,2004819.8,511327.1,96.44961,94.63299,89.69838,40.49786,40.64731,41.053265,627096.94,861121.75,234024.81,0.0,0.0,0.0,0.0,0.0,0.0,802899.7,915419.1,112519.35,51.851185,43.210293,19.73845,47.619366,54.535667,73.32289,737371.3,1155349.6,417978.34,39.889923,38.036797,33.003014,617683.25,805817.5,188134.22,0.28090397,1.0308207,3.06787,4349.712,21838.152,17488.443,0.24854597,1.2232194,3.87079,3848.6582,25914.16,22065.502,0.10452573,0.3427736,0.98994213,1618.549,7261.73,5643.1816,929167.56,1305441.8,376274.22,60.00555,61.62043,66.00704,64.52557,71.2931,89.676186,999158.75,1510359.2,511200.56,549310.6,608161.75,58851.074,35.474426,28.706902,10.323814,50.38577,54.645855,66.21782,780208.2,1157683.9,377475.78,16.802513,13.935242,6.1466794,260181.78,295221.0,35039.246,343726.0,374570.2,30844.293,7.0364065,23.538849,68.36553,108956.6,498675.47,389718.84,46.91745,57.04939,84.57146,726502.4,1208603.2,482100.97,22.197792,17.68074,5.4107895,60.9997,68.38402,88.442535,944561.6,1448729.8,504168.12,1439512.8,1632088.8,192575.88,92.96359,77.03906,33.78218
Lesotho,2016,83.0,48.0,11.0,13.0,4.0,24.0,60.0,2.0,17.0,17.0,23.13407,40.274487,5.394623,43.22548,51.379898,1771814.9,1025565.8,235061.73,280053.72,92003.36,511187.44,1280192.8,50395.0,366363.94,367714.5,495964.84,863433.0,115653.0,926699.0,1101519.0,78.09936,57.236286,13.40484,16.196764,5.703876,7.4582353,50.991432,0.5199501,8.249965,19.148914,29.859653,42.22152,3.5503902,43.80591,52.643703,1216968.0,891873.2,208878.31,252382.9,88879.54,116216.49,794564.06,8102.0,128553.46,298384.22,465282.22,657908.0,55323.0,682597.0,820310.0,94.74173,22.828398,4.470895,4.7248654,0.5334027,67.44244,82.922516,7.2216997,40.606834,11.838339,5.2391467,35.09398,10.301618,41.68113,48.017254,554846.9,133692.56,26183.414,27670.771,3123.8271,394970.88,485628.66,42293.0,237810.47,69330.22,30682.615,205524.0,60330.0,244101.0,281208.0,1502907.1,2028218.2,525310.94,96.44961,94.60538,89.69838,42.741467,42.625153,42.315678,666010.56,913828.75,247818.16,0.0,0.0,0.0,0.0,0.0,0.0,763666.44,863679.4,100012.836,49.008568,40.285957,17.077484,50.452724,57.43461,76.011475,786169.75,1231324.5,445154.72,42.1154,39.932312,34.123726,656255.0,856097.6,199842.69,0.28550455,1.0566299,3.1083817,4448.819,22652.793,18203.973,0.25320384,1.2228073,3.8026547,3945.4993,26215.424,22269.924,0.10611884,0.3421748,0.97025466,1653.576,7335.79,5682.214,900321.8,1280438.5,380116.56,57.77848,59.725513,64.90602,64.69452,71.6812,90.270836,1008089.7,1536753.1,528663.44,550140.75,607118.9,56978.02,35.30548,28.318802,9.729164,51.266117,55.685,67.44244,798844.25,1193815.2,394970.88,16.614391,13.708715,5.9775143,258890.5,293897.3,35006.805,341262.47,372057.12,30794.611,7.4582353,24.609184,70.24313,116216.49,527589.44,411372.9,47.09664,57.370884,84.707825,733874.25,1229958.4,496084.16,21.900642,17.354446,5.2582703,61.48497,68.93684,88.76422,958077.5,1477917.6,519840.1,1442014.0,1632684.8,190670.61,92.54176,76.15588,32.557564
Lesotho,2017,83.0,47.0,11.0,13.0,5.0,25.0,63.0,2.0,18.0,16.0,21.750378,42.146564,5.422506,43.21671,51.360786,1800989.9,1027447.06,236543.62,271438.0,98189.07,536999.1,1359634.8,52848.0,391945.56,338864.84,472117.38,914840.0,117701.0,938069.0,1114845.0,78.39651,56.97981,13.533633,15.560611,6.0428796,7.883069,53.834053,0.5363662,8.865398,17.990757,28.175192,44.432285,3.5503902,43.80591,52.643703,1229809.9,893845.1,212302.78,244100.06,94794.95,123662.09,844497.44,8414.0,139071.94,282221.9,441985.66,697011.0,55695.0,687185.0,825824.0,94.89425,22.19628,4.0273094,4.541861,0.5638894,68.67066,85.58348,7.3822618,42.011723,9.410513,5.006006,36.1895,10.301618,41.68113,48.017254,571180.0,133602.1,24240.861,27338.01,3394.1184,413337.03,515137.3,44434.0,252873.64,56643.02,30131.754,217828.0,62006.0,250883.0,289021.0,1513009.8,2052915.0,539905.44,96.44961,94.57749,89.69838,44.968655,44.581295,43.571762,705425.5,967689.1,262263.72,0.0,0.0,0.0,0.0,0.0,0.0,724207.5,810982.25,86774.77,46.165947,37.36183,14.416519,53.286083,60.333385,78.700066,835901.4,1309606.6,473705.22,44.32459,41.805115,35.23885,695322.0,907428.94,212106.9,0.29010516,1.0828472,3.1488936,4550.894,23504.467,18953.572,0.25786167,1.2219388,3.7345192,4045.089,26523.611,22478.523,0.10769849,0.3414485,0.95064825,1689.4716,7411.5386,5722.067,871693.56,1255776.5,384083.16,55.567715,57.853436,63.8105,64.86288,72.07381,90.86694,1017507.2,1564446.2,546939.1,551197.8,606170.7,54972.973,35.137123,27.926193,9.133057,52.1517,56.732407,68.67066,818106.25,1231443.1,413337.03,16.42627,13.481921,5.8083487,257679.7,292640.88,34961.152,338895.06,369627.06,30732.133,7.883069,25.697752,72.12642,123662.09,557799.75,434137.66,47.275833,57.69354,84.84419,741618.3,1252305.8,510687.44,21.603493,17.028664,5.105751,61.97024,69.48942,89.0859,972130.25,1508349.1,536218.8,1445042.9,1633617.8,188575.08,92.11693,75.26053,31.329338
Lesotho,2018,83.0,47.0,11.0,12.0,5.0,26.0,66.0,3.0,19.0,14.0,20.376501,43.99523,5.4510636,43.20772,51.341217,1830894.5,1029150.8,237935.0,262661.3,104461.34,563808.6,1441106.8,55398.0,418686.03,309031.3,447878.97,967022.0,119815.0,949713.0,1128488.0,78.69366,56.719734,13.663015,14.924458,6.381883,8.310908,56.67667,0.55265635,9.497256,16.8326,26.49073,46.62676,3.5503902,43.80591,52.643703,1242737.6,895723.3,215767.61,235688.44,100783.3,131246.64,895043.25,8727.0,149981.56,265821.97,418344.1,736334.0,56068.0,691787.0,831354.0,95.04677,21.56201,3.5822744,4.3588567,0.594376,69.90248,88.244446,7.5419946,43.422935,6.9826875,4.772865,37.279514,10.301618,41.68113,48.017254,588156.75,133427.39,22167.393,26972.943,3678.045,432561.97,546063.44,46670.0,268704.47,43209.41,29534.855,230688.0,63747.0,257926.0,297134.0,1523141.2,2078201.8,555060.5,96.44961,94.548935,89.69838,47.179413,46.515594,44.82151,745061.7,1022420.75,277358.97,0.0,0.0,0.0,0.0,0.0,0.0,684166.06,756910.25,72744.28,43.32333,34.43605,11.755554,56.119446,63.23349,81.38866,886243.56,1389882.9,503639.3,46.517494,43.654587,36.348392,734608.6,959535.3,224926.67,0.29470578,1.1096506,3.1894054,4654.0215,24390.31,19736.287,0.26251954,1.2208095,3.6663837,4145.733,26833.602,22687.867,0.109264694,0.34064245,0.9311229,1725.5183,7487.3794,5761.8604,842875.25,1230994.4,388119.22,53.37324,56.00477,62.720486,65.03065,72.472565,91.46449,1026970.06,1592959.4,565989.4,552239.3,605057.75,52818.38,34.969353,27.527435,8.535507,53.042515,57.789104,69.90248,837652.3,1270214.4,432561.97,16.238148,13.254222,5.6391835,256434.34,291330.06,34895.703,336471.78,367122.62,30650.98,8.310908,26.808695,74.015396,131246.64,589259.7,458013.0,47.455025,58.01959,84.98055,749414.2,1275280.5,525866.25,21.306343,16.702446,4.953232,62.45551,70.04333,89.407585,986303.25,1539564.2,553261.06,1447962.8,1634208.4,186245.78,91.689095,74.34921,30.097519
Lesotho,2019,84.0,46.0,11.0,11.0,5.0,27.0,68.0,3.0,20.0,12.0,19.013077,45.8204,5.480229,43.19854,51.32123,1861221.0,1030492.94,239187.9,253677.92,110802.97,591540.25,1524405.8,58035.0,446544.56,278121.7,423174.4,1019825.0,121973.0,961470.0,1142257.0,78.99081,56.45607,13.792987,14.288304,6.7208867,8.741754,59.519287,0.5688206,10.145537,15.674442,24.806269,48.80493,3.5503902,43.80591,52.643703,1255547.1,897360.8,219237.48,227110.47,106827.484,138948.88,946050.2,9041.0,161261.81,249142.92,394291.94,775747.0,56432.0,696288.0,836763.0,95.19929,20.925592,3.1357906,4.1758523,0.62486273,71.1379,90.90541,7.700898,44.840485,4.5548615,4.5397243,38.36403,10.301618,41.68113,48.017254,605674.0,133132.16,19950.432,26567.479,3975.4824,452591.34,578355.6,48994.0,285282.75,28978.799,28882.494,244078.0,65540.0,265182.0,305493.0,1533052.1,2103728.2,570676.25,96.44961,94.51977,89.69838,49.373753,48.427925,46.06493,784788.44,1077861.2,293072.88,0.0,0.0,0.0,0.0,0.0,0.0,643434.9,701296.1,57861.316,40.480713,31.508987,9.094589,58.952805,66.13463,84.07725,937046.0,1471959.6,534913.7,48.694115,45.480656,37.45235,773985.75,1012263.8,238278.2,0.29930636,1.1370215,3.2299173,4757.4297,25306.71,20549.28,0.2671774,1.219364,3.5982482,4246.745,27139.41,22892.664,0.11081744,0.3397436,0.9116787,1761.4268,7561.68,5800.254,813737.94,1205876.4,392138.47,51.19507,54.1796,61.63597,65.19782,72.87737,92.06349,1036309.75,1622033.0,585723.5,553175.44,603668.9,50493.406,34.802177,27.122627,7.936508,53.93857,58.855,71.1379,857345.5,1309936.8,452591.34,16.050026,13.025731,5.4700184,255112.77,289913.94,34801.184,333938.0,364480.94,30542.947,8.741754,27.941816,75.91007,138948.88,621901.56,482952.72,47.634212,58.348648,85.11692,757138.7,1298667.0,541528.25,21.009193,16.376,4.8007126,62.94078,70.598274,89.72926,1000434.4,1571307.1,570872.75,1450536.2,1634161.5,183625.55,91.25825,73.4223,28.862099
Lesotho,2020,84.0,46.0,11.0,11.0,5.0,28.0,71.0,3.0,21.0,11.0,17.660124,47.621685,5.5101366,43.189125,51.300735,1892339.0,1031639.3,240333.31,244530.4,117230.78,620366.25,1609877.0,60779.0,475657.22,246146.25,398076.84,1073440.0,124203.0,973526.0,1156369.0,79.28796,56.188805,13.923548,13.652152,7.0598903,9.175604,62.361908,0.58485883,10.810244,14.516285,23.121807,50.966805,3.5503902,43.80591,52.643703,1268432.8,898897.1,222746.11,218404.36,112942.695,146789.45,997653.2,9356.0,172940.1,232228.6,369898.0,815356.0,56798.0,700798.0,842183.0,95.35181,20.287024,2.6878576,3.9928477,0.65534943,72.37692,93.56638,7.858973,46.264366,2.1270356,4.3065834,39.443043,10.301618,41.68113,48.017254,623906.1,132742.1,17587.195,26126.01,4288.0835,473576.84,612223.75,51422.0,302717.1,13917.624,28178.846,258083.0,67405.0,272728.0,314186.0,1542981.4,2129896.0,586914.6,96.44961,94.48986,89.69838,51.551662,50.318073,47.302017,824713.1,1134219.8,309506.66,0.0,0.0,0.0,0.0,0.0,0.0,602126.56,644223.06,42096.453,37.638092,28.580055,6.4336166,61.786163,69.03726,86.76584,988442.56,1556169.0,567726.4,50.854446,47.282925,38.550728,813559.1,1065804.5,252245.2,0.30390698,1.165029,3.2704291,4861.8423,26260.92,21399.078,0.27183527,1.2176481,3.5301127,4348.7656,27447.008,23098.24,0.11235673,0.33876315,0.89231545,1797.4603,7636.06,5838.6,784423.1,1180659.6,396236.4,49.033195,52.378315,60.556957,65.36441,73.28892,92.66395,1045686.6,1652005.5,606318.94,554093.1,602094.56,48001.27,34.63559,26.711082,7.336052,54.839855,59.930515,72.37692,877316.94,1350893.8,473576.84,15.861904,12.796242,5.300853,253755.55,288440.1,34684.55,331347.1,361761.12,30414.068,9.175604,29.098923,77.810425,146789.45,655918.8,509129.3,47.813404,58.681454,85.25328,764909.2,1322738.6,557829.44,20.712044,16.049026,4.6481934,63.426052,71.15473,90.05095,1014677.2,1603898.9,589221.56,1452990.4,1633733.9,180743.38,90.824394,72.47832,27.623077
Lesotho,2021,84.0,46.0,11.0,11.0,5.0,28.0,72.0,3.0,21.0,12.0,16.318466,47.5696,5.5406523,43.179523,51.279823,1922765.9,1044062.5,242959.64,240695.14,117992.97,635743.9,1632631.1,62266.0,485085.5,276524.66,372298.3,1085278.0,126407.0,985121.0,1169925.0,79.585106,56.399387,13.97573,13.355002,7.0598903,9.209991,62.361908,0.58485883,10.810244,16.200747,21.437346,50.966805,3.5503902,43.80591,52.643703,1280429.9,907399.25,224852.92,214866.14,113585.25,148177.83,1003329.1,9409.0,173923.98,260650.8,344901.44,819995.0,57121.0,704785.0,846974.0,95.50432,20.319473,2.692157,3.84033,0.65534943,72.49269,93.56638,7.858973,46.264366,2.3601763,4.0734425,39.443043,10.301618,41.68113,48.017254,642336.0,136663.23,18106.713,25829.01,4407.701,487566.03,629301.94,52857.0,311161.5,15873.901,27396.861,265283.0,69285.0,280335.0,322950.0,1551759.8,2155046.8,603286.8,96.44961,94.45935,89.69838,51.551662,50.298866,47.302017,829405.1,1147545.5,318140.44,0.0,0.0,0.0,0.0,0.0,0.0,605552.25,648822.94,43270.75,37.638092,28.43901,6.4336166,61.786163,69.15018,86.76584,994066.06,1577629.6,583563.3,50.854446,47.22731,38.550728,818187.7,1077469.4,259281.67,0.30390698,1.1784378,3.2704291,4889.5024,26885.518,21996.012,0.27183527,1.2323755,3.5301127,4373.507,28116.08,23742.574,0.11235673,0.34228858,0.89231545,1807.6865,7809.157,6001.4697,788885.94,1196175.6,407289.56,49.033195,52.4304,60.556957,65.609375,73.62876,92.812164,1055577.0,1679806.4,624229.25,553304.4,601647.7,48343.42,34.390625,26.371239,7.1878357,55.04538,60.188847,72.49269,885614.8,1373180.9,487566.03,15.673782,12.565973,5.1316876,252172.55,286686.9,34514.33,328451.44,358688.12,30236.729,9.209991,29.470093,77.93489,148177.83,672346.6,524168.78,47.992596,59.01725,85.38965,772143.94,1346451.5,574307.44,20.414894,15.721909,4.495682,63.911324,71.71212,90.372635,1028257.4,1636079.1,607821.7,1460703.5,1645710.2,185006.64,90.79001,72.13427,27.507309
Lesotho,2022,85.0,46.0,11.0,10.0,5.0,28.0,72.0,3.0,21.0,13.0,14.98818,47.516247,5.5719104,43.169685,51.258404,1950858.1,1054989.1,245222.97,236397.31,118569.63,650645.9,1653402.5,63708.0,494052.38,306821.22,345601.2,1095641.0,128478.0,995417.0,1181929.0,79.882256,56.609966,14.027911,13.057853,7.0598903,9.244379,62.361908,0.58485883,10.810244,17.885208,19.752884,50.966805,3.5503902,43.80591,52.643703,1290411.5,914472.75,226605.73,210935.5,114044.89,149332.95,1007389.2,9447.0,174627.8,288916.2,319086.47,823313.0,57352.0,707637.0,850402.0,95.65684,20.351923,2.6964564,3.6878123,0.65534943,72.60846,93.56638,7.858973,46.264366,2.5933173,3.8403018,39.443043,10.301618,41.68113,48.017254,660446.56,140516.44,18617.23,25461.883,4524.7505,501312.94,646013.4,54260.0,319424.56,17905.125,26514.72,272327.0,71125.0,287780.0,331527.0,1558039.1,2177346.5,619307.44,96.44961,94.42809,89.69838,51.551662,50.279194,47.302017,832761.4,1159350.2,326588.84,0.0,0.0,0.0,0.0,0.0,0.0,608002.7,652422.44,44419.83,37.638092,28.294533,6.4336166,61.786163,69.26583,86.76584,998088.6,1597148.8,599060.2,50.854446,47.170345,38.550728,821498.56,1087665.5,266167.03,0.30390698,1.1921728,3.2704291,4909.2886,27489.418,22580.129,0.27183527,1.2474613,3.5301127,4391.2046,28764.275,24373.07,0.11235673,0.3458998,0.89231545,1815.0016,7975.8438,6160.8423,792078.25,1210183.5,418105.38,49.033195,52.483753,60.556957,65.85435,73.97071,92.96038,1063805.8,1705635.1,641829.4,551586.1,600189.8,48603.87,34.145653,26.02929,7.0396194,55.250904,60.44828,72.60846,892518.6,1393831.6,501312.94,15.485661,12.334718,4.9625225,250154.1,284417.0,34262.906,324980.4,354966.88,29986.637,9.244379,29.849648,78.05935,149332.95,688280.6,538947.7,48.171787,59.356766,85.52602,778163.1,1368663.1,590500.0,20.117744,15.394356,4.3431625,64.3966,72.27093,90.69431,1040257.4,1666441.1,626183.7,1466059.0,1655179.2,189120.3,90.75562,71.78252,27.39154
